STDR_YYQU_CD,SIGNGU_CD,SIGNGU_CD_NM,SVC_INDUTY_CD,SVC_INDUTY_CD_NM,STOR_CO,SIMILR_INDUTY_STOR_CO,OPBIZ_RT,OPBIZ_STOR_CO,CLSBIZ_RT,CLSBIZ_STOR_CO,FRC_STOR_CO
20213,11590,동작구,CS200047,가정용품임대,21.0,21.0,0.0,0.0,0.0,0.0,0.0
20213,11590,동작구,CS200046,의류임대,9.0,9.0,0.0,0.0,0.0,0.0,0.0
20213,11590,동작구,CS200045,비디오/서적임대,10.0,14.0,7.1,1.0,0.0,0.0,4.0
20213,11590,동작구,CS200044,여행사,48.0,48.0,2.1,1.0,0.0,0.0,0.0
20213,11590,동작구,CS200043,건축물청소,109.0,112.0,0.0,0.0,0.0,0.0,3.0
20213,11590,동작구,CS200042,통번역서비스,20.0,20.0,0.0,0.0,0.0,0.0,0.0
20213,11590,동작구,CS200041,사진관,110.0,110.0,0.9,1.0,0.9,1.0,0.0
20213,11590,동작구,CS200040,녹음실,19.0,20.0,0.0,0.0,0.0,0.0,1.0
20213,11590,동작구,CS200039,DVD방,6.0,6.0,16.7,1.0,0.0,0.0,0.0
20213,11590,동작구,CS200038,독서실,208.0,227.0,1.8,4.0,1.8,4.0,19.0
20213,11590,동작구,CS200037,노래방,183.0,184.0,1.6,3.0,2.7,5.0,1.0
20213,11590,동작구,CS200036,고시원,24.0,24.0,16.7,4.0,8.3,2.0,0.0
20213,11590,동작구,CS200035,게스트하우스,7.0,8.0,12.5,1.0,0.0,0.0,1.0
20213,11590,동작구,CS200034,여관,42.0,42.0,4.8,2.0,4.8,2.0,0.0
20213,11590,동작구,CS200033,부동산중개업,1109.0,1109.0,2.3,25.0,1.3,14.0,0.0
20213,11590,동작구,CS200032,가전제품수리,65.0,65.0,1.5,1.0,0.0,0.0,0.0
20213,11590,동작구,CS200031,세탁소,170.0,210.0,1.0,2.0,4.3,9.0,40.0
20213,11590,동작구,CS200030,피부관리실,154.0,157.0,1.3,2.0,2.5,4.0,3.0
20213,11590,동작구,CS200029,네일숍,116.0,117.0,0.9,1.0,0.9,1.0,1.0
20213,11590,동작구,CS200028,미용실,609.0,654.0,1.7,11.0,2.0,13.0,45.0
20213,11590,동작구,CS200027,모터사이클수리,12.0,12.0,0.0,0.0,0.0,0.0,0.0
20213,11590,동작구,CS200026,자동차미용,27.0,27.0,7.4,2.0,0.0,0.0,0.0
20213,11590,동작구,CS200025,자동차수리,93.0,106.0,0.9,1.0,0.9,1.0,13.0
20213,11590,동작구,CS200024,스포츠클럽,62.0,64.0,6.3,4.0,3.1,2.0,2.0
20213,11590,동작구,CS200023,통신기기수리,21.0,21.0,0.0,0.0,0.0,0.0,0.0
20213,11590,동작구,CS200022,복권방,19.0,19.0,15.8,3.0,0.0,0.0,0.0
20213,11590,동작구,CS200021,기타오락장,33.0,34.0,2.9,1.0,5.9,2.0,1.0
20213,11590,동작구,CS200020,전자게임장,7.0,7.0,0.0,0.0,0.0,0.0,0.0
20213,11590,동작구,CS200019,PC방,62.0,65.0,1.5,1.0,0.0,0.0,3.0
20213,11590,동작구,CS200018,볼링장,3.0,3.0,0.0,0.0,0.0,0.0,0.0
20213,11590,동작구,CS200017,골프연습장,39.0,39.0,2.6,1.0,2.6,1.0,0.0
20213,11590,동작구,CS200016,당구장,111.0,112.0,1.8,2.0,1.8,2.0,1.0
20213,11590,동작구,CS200015,세무사사무소,67.0,67.0,0.0,0.0,0.0,0.0,0.0
20213,11590,동작구,CS200014,회계사사무소,10.0,10.0,0.0,0.0,0.0,0.0,0.0
20213,11590,동작구,CS200013,기타법무서비스,16.0,16.0,0.0,0.0,6.3,1.0,0.0
20213,11590,동작구,CS200012,법무사사무소,29.0,29.0,0.0,0.0,6.9,2.0,0.0
20213,11590,동작구,CS200011,변리사사무소,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20213,11590,동작구,CS200010,변호사사무소,14.0,14.0,0.0,0.0,0.0,0.0,0.0
20213,11590,동작구,CS200009,동물병원,23.0,23.0,0.0,0.0,0.0,0.0,0.0
20213,11590,동작구,CS200008,한의원,137.0,137.0,0.7,1.0,1.5,2.0,0.0
20213,11590,동작구,CS200007,치과의원,181.0,181.0,0.6,1.0,0.6,1.0,0.0
20213,11590,동작구,CS200006,일반의원,278.0,280.0,0.7,2.0,0.7,2.0,2.0
20213,11590,동작구,CS200005,스포츠 강습,146.0,151.0,5.3,8.0,1.3,2.0,5.0
20213,11590,동작구,CS200004,컴퓨터학원,11.0,12.0,8.3,1.0,0.0,0.0,1.0
20213,11590,동작구,CS200003,예술학원,232.0,241.0,1.7,4.0,1.7,4.0,9.0
20213,11590,동작구,CS200002,외국어학원,109.0,123.0,3.3,4.0,4.1,5.0,14.0
20213,11590,동작구,CS200001,일반교습학원,520.0,568.0,2.1,12.0,1.2,7.0,48.0
20213,11590,동작구,CS100010,커피-음료,416.0,581.0,5.0,29.0,5.2,30.0,165.0
20213,11590,동작구,CS100009,호프-간이주점,233.0,276.0,1.8,5.0,5.1,14.0,43.0
20213,11590,동작구,CS100008,분식전문점,304.0,391.0,2.8,11.0,5.1,20.0,87.0
20213,11590,동작구,CS100007,치킨전문점,95.0,246.0,2.4,6.0,4.1,10.0,151.0
20213,11590,동작구,CS100006,패스트푸드점,106.0,218.0,5.5,12.0,1.8,4.0,112.0
20213,11590,동작구,CS100005,제과점,141.0,203.0,1.0,2.0,1.0,2.0,62.0
20213,11590,동작구,CS100004,양식음식점,137.0,154.0,2.6,4.0,1.3,2.0,17.0
20213,11590,동작구,CS100003,일식음식점,188.0,211.0,4.7,10.0,3.8,8.0,23.0
20213,11590,동작구,CS100002,중식음식점,152.0,164.0,3.0,5.0,1.8,3.0,12.0
20213,11590,동작구,CS100001,한식음식점,1689.0,1877.0,2.0,37.0,2.7,51.0,188.0
20213,11560,영등포구,CS300043,전자상거래업,2581.0,2589.0,10.5,273.0,0.8,20.0,8.0
20213,11560,영등포구,CS300042,주유소,56.0,56.0,0.0,0.0,0.0,0.0,0.0
20213,11560,영등포구,CS300041,예술품,39.0,39.0,2.6,1.0,0.0,0.0,0.0
20213,11560,영등포구,CS300040,재생용품 판매점,88.0,88.0,2.3,2.0,1.1,1.0,0.0
20213,11560,영등포구,CS300039,모터사이클및부품,41.0,41.0,2.4,1.0,0.0,0.0,0.0
20213,11560,영등포구,CS300038,자동차부품,236.0,237.0,1.7,4.0,0.8,2.0,1.0
20213,11560,영등포구,CS300037,중고차판매,27.0,27.0,0.0,0.0,3.7,1.0,0.0
20213,11560,영등포구,CS300036,조명용품,648.0,648.0,0.3,2.0,0.5,3.0,0.0
20213,11560,영등포구,CS300035,인테리어,254.0,254.0,2.8,7.0,2.4,6.0,0.0
20213,11560,영등포구,CS300034,악기,28.0,28.0,0.0,0.0,7.1,2.0,0.0
20213,11560,영등포구,CS300033,철물점,193.0,193.0,0.0,0.0,2.1,4.0,0.0
20213,11560,영등포구,CS300032,가전제품,209.0,209.0,1.0,2.0,1.0,2.0,0.0
20213,11560,영등포구,CS300031,가구,90.0,90.0,1.1,1.0,1.1,1.0,0.0
20213,11560,영등포구,CS300030,중고가구,5.0,5.0,0.0,0.0,0.0,0.0,0.0
20213,11560,영등포구,CS300029,애완동물,68.0,68.0,2.9,2.0,2.9,2.0,0.0
20213,11560,영등포구,CS300028,화초,224.0,224.0,3.6,8.0,0.9,2.0,0.0
20213,11560,영등포구,CS300027,섬유제품,133.0,133.0,4.5,6.0,4.5,6.0,0.0
20213,11560,영등포구,CS300026,완구,58.0,58.0,1.7,1.0,0.0,0.0,0.0
20213,11560,영등포구,CS300025,자전거 및 기타운송장비,44.0,44.0,0.0,0.0,2.3,1.0,0.0
20213,11560,영등포구,CS300024,운동/경기용품,215.0,218.0,3.2,7.0,0.9,2.0,3.0
20213,11560,영등포구,CS300023,미용재료,90.0,91.0,1.1,1.0,1.1,1.0,1.0
20213,11560,영등포구,CS300022,화장품,858.0,908.0,1.9,17.0,2.5,23.0,50.0
20213,11560,영등포구,CS300021,문구,205.0,224.0,0.4,1.0,0.0,0.0,19.0
20213,11560,영등포구,CS300020,서적,198.0,202.0,3.5,7.0,1.0,2.0,4.0
20213,11560,영등포구,CS300019,의료기기,188.0,188.0,3.7,7.0,1.6,3.0,0.0
20213,11560,영등포구,CS300018,의약품,494.0,521.0,1.9,10.0,2.1,11.0,27.0
20213,11560,영등포구,CS300017,시계및귀금속,144.0,148.0,1.4,2.0,2.7,4.0,4.0
20213,11560,영등포구,CS300016,안경,95.0,112.0,0.0,0.0,0.0,0.0,17.0
20213,11560,영등포구,CS300015,가방,160.0,160.0,2.5,4.0,0.0,0.0,0.0
20213,11560,영등포구,CS300014,신발,182.0,185.0,0.0,0.0,3.2,6.0,3.0
20213,11560,영등포구,CS300013,유아의류,133.0,133.0,1.5,2.0,2.3,3.0,0.0
20213,11560,영등포구,CS300012,한복점,18.0,18.0,0.0,0.0,0.0,0.0,0.0
20213,11560,영등포구,CS300011,일반의류,1329.0,1339.0,2.5,33.0,2.2,29.0,10.0
20213,11560,영등포구,CS300010,반찬가게,549.0,563.0,2.5,14.0,1.8,10.0,14.0
20213,11560,영등포구,CS300009,청과상,481.0,482.0,2.1,10.0,1.2,6.0,1.0
20213,11560,영등포구,CS300008,수산물판매,166.0,166.0,0.0,0.0,2.4,4.0,0.0
20213,11560,영등포구,CS300007,육류판매,222.0,223.0,4.0,9.0,2.2,5.0,1.0
20213,11560,영등포구,CS300006,미곡판매,112.0,112.0,0.9,1.0,1.8,2.0,0.0
20213,11560,영등포구,CS300005,주류도매,48.0,48.0,2.1,1.0,4.2,2.0,0.0
20213,11560,영등포구,CS300004,핸드폰,260.0,263.0,1.5,4.0,1.9,5.0,3.0
20213,11560,영등포구,CS300003,컴퓨터및주변장치판매,658.0,658.0,1.1,7.0,0.6,4.0,0.0
20213,11560,영등포구,CS300002,편의점,48.0,583.0,3.6,21.0,3.6,21.0,535.0
20213,11560,영등포구,CS300001,슈퍼마켓,647.0,661.0,2.6,17.0,2.7,18.0,14.0
20213,11560,영등포구,CS200047,가정용품임대,29.0,29.0,3.4,1.0,0.0,0.0,0.0
20213,11560,영등포구,CS200046,의류임대,18.0,18.0,5.6,1.0,5.6,1.0,0.0
20213,11560,영등포구,CS200045,비디오/서적임대,10.0,10.0,0.0,0.0,0.0,0.0,0.0
20213,11560,영등포구,CS200044,여행사,337.0,337.0,0.3,1.0,0.3,1.0,0.0
20213,11560,영등포구,CS200043,건축물청소,172.0,175.0,1.1,2.0,0.6,1.0,3.0
20213,11560,영등포구,CS200042,통번역서비스,80.0,80.0,2.5,2.0,0.0,0.0,0.0
20213,11560,영등포구,CS200041,사진관,167.0,167.0,3.6,6.0,1.8,3.0,0.0
20213,11560,영등포구,CS200040,녹음실,64.0,64.0,1.6,1.0,0.0,0.0,0.0
20213,11560,영등포구,CS200039,DVD방,10.0,10.0,0.0,0.0,20.0,2.0,0.0
20213,11560,영등포구,CS200038,독서실,73.0,90.0,3.3,3.0,2.2,2.0,17.0
20213,11560,영등포구,CS200037,노래방,354.0,361.0,1.7,6.0,2.5,9.0,7.0
20213,11560,영등포구,CS200036,고시원,38.0,38.0,0.0,0.0,0.0,0.0,0.0
20213,11560,영등포구,CS200035,게스트하우스,30.0,30.0,3.3,1.0,0.0,0.0,0.0
20213,11560,영등포구,CS200034,여관,215.0,215.0,1.9,4.0,4.2,9.0,0.0
20213,11560,영등포구,CS200033,부동산중개업,1664.0,1664.0,3.9,65.0,1.3,22.0,0.0
20213,11560,영등포구,CS200032,가전제품수리,103.0,103.0,1.0,1.0,1.0,1.0,0.0
20213,11560,영등포구,CS200031,세탁소,185.0,220.0,4.1,9.0,1.8,4.0,35.0
20213,11560,영등포구,CS200030,피부관리실,218.0,225.0,4.4,10.0,5.3,12.0,7.0
20213,11560,영등포구,CS200029,네일숍,138.0,140.0,3.6,5.0,1.4,2.0,2.0
20213,11560,영등포구,CS200028,미용실,662.0,723.0,2.5,18.0,2.2,16.0,61.0
20213,11560,영등포구,CS200027,모터사이클수리,38.0,38.0,5.3,2.0,2.6,1.0,0.0
20213,11560,영등포구,CS200026,자동차미용,78.0,80.0,2.5,2.0,2.5,2.0,2.0
20213,11560,영등포구,CS200025,자동차수리,253.0,268.0,0.0,0.0,1.1,3.0,15.0
20213,11560,영등포구,CS200024,스포츠클럽,98.0,105.0,1.9,2.0,1.0,1.0,7.0
20213,11560,영등포구,CS200023,통신기기수리,30.0,30.0,3.3,1.0,0.0,0.0,0.0
20213,11560,영등포구,CS200022,복권방,29.0,29.0,3.4,1.0,3.4,1.0,0.0
20213,11560,영등포구,CS200021,기타오락장,72.0,75.0,6.7,5.0,5.3,4.0,3.0
20213,11560,영등포구,CS200020,전자게임장,24.0,24.0,4.2,1.0,0.0,0.0,0.0
20213,11560,영등포구,CS200019,PC방,62.0,66.0,3.0,2.0,4.5,3.0,4.0
20213,11560,영등포구,CS200018,볼링장,9.0,9.0,11.1,1.0,0.0,0.0,0.0
20213,11560,영등포구,CS200017,골프연습장,84.0,88.0,3.4,3.0,4.5,4.0,4.0
20213,11560,영등포구,CS200016,당구장,179.0,183.0,1.1,2.0,6.6,12.0,4.0
20213,11560,영등포구,CS200015,세무사사무소,424.0,424.0,5.7,24.0,1.4,6.0,0.0
20213,11560,영등포구,CS200014,회계사사무소,105.0,105.0,0.0,0.0,1.9,2.0,0.0
20213,11560,영등포구,CS200013,기타법무서비스,186.0,186.0,3.2,6.0,2.2,4.0,0.0
20213,11560,영등포구,CS200012,법무사사무소,85.0,85.0,1.2,1.0,0.0,0.0,0.0
20213,11560,영등포구,CS200011,변리사사무소,14.0,14.0,7.1,1.0,0.0,0.0,0.0
20213,11560,영등포구,CS200010,변호사사무소,80.0,80.0,6.3,5.0,3.8,3.0,0.0
20213,11560,영등포구,CS200009,동물병원,34.0,34.0,0.0,0.0,2.9,1.0,0.0
20213,11560,영등포구,CS200008,한의원,155.0,155.0,1.9,3.0,0.6,1.0,0.0
20213,11560,영등포구,CS200007,치과의원,243.0,243.0,0.8,2.0,0.8,2.0,0.0
20213,11560,영등포구,CS200006,일반의원,369.0,373.0,0.3,1.0,1.1,4.0,4.0
20213,11560,영등포구,CS200005,스포츠 강습,191.0,200.0,2.5,5.0,2.5,5.0,9.0
20213,11560,영등포구,CS200004,컴퓨터학원,17.0,17.0,11.8,2.0,0.0,0.0,0.0
20213,11560,영등포구,CS200003,예술학원,273.0,289.0,4.5,13.0,2.1,6.0,16.0
20213,11560,영등포구,CS200002,외국어학원,99.0,112.0,4.5,5.0,0.9,1.0,13.0
20213,11560,영등포구,CS200001,일반교습학원,419.0,460.0,3.3,15.0,1.1,5.0,41.0
20213,11560,영등포구,CS100010,커피-음료,709.0,1071.0,5.3,57.0,4.2,45.0,362.0
20213,11560,영등포구,CS100009,호프-간이주점,498.0,558.0,3.6,20.0,3.8,21.0,60.0
20213,11560,영등포구,CS100008,분식전문점,605.0,714.0,3.4,24.0,3.2,23.0,109.0
20213,11560,영등포구,CS100007,치킨전문점,116.0,277.0,4.0,11.0,5.1,14.0,161.0
20213,11560,영등포구,CS100006,패스트푸드점,136.0,260.0,6.2,16.0,1.9,5.0,124.0
20213,11560,영등포구,CS100005,제과점,160.0,252.0,3.6,9.0,4.0,10.0,92.0
20213,11560,영등포구,CS100004,양식음식점,301.0,332.0,6.0,20.0,3.0,10.0,31.0
20213,11560,영등포구,CS100003,일식음식점,298.0,343.0,4.1,14.0,2.9,10.0,45.0
20213,11560,영등포구,CS100002,중식음식점,571.0,592.0,2.9,17.0,3.2,19.0,21.0
20213,11560,영등포구,CS100001,한식음식점,3044.0,3371.0,3.3,111.0,2.6,87.0,327.0
20213,11545,금천구,CS300043,전자상거래업,2348.0,2354.0,8.5,200.0,0.8,20.0,6.0
20213,11545,금천구,CS300042,주유소,22.0,22.0,0.0,0.0,4.5,1.0,0.0
20213,11545,금천구,CS300041,예술품,15.0,15.0,0.0,0.0,0.0,0.0,0.0
20213,11545,금천구,CS300040,재생용품 판매점,56.0,56.0,0.0,0.0,0.0,0.0,0.0
20213,11545,금천구,CS300039,모터사이클및부품,18.0,18.0,27.8,5.0,0.0,0.0,0.0
20213,11545,금천구,CS300038,자동차부품,124.0,125.0,1.6,2.0,1.6,2.0,1.0
20213,11545,금천구,CS300037,중고차판매,13.0,13.0,0.0,0.0,0.0,0.0,0.0
20213,11545,금천구,CS300036,조명용품,776.0,776.0,1.3,10.0,0.6,5.0,0.0
20213,11545,금천구,CS300035,인테리어,167.0,168.0,1.2,2.0,0.6,1.0,1.0
20213,11545,금천구,CS300034,악기,13.0,13.0,0.0,0.0,0.0,0.0,0.0
20213,11545,금천구,CS300033,철물점,152.0,153.0,1.3,2.0,3.3,5.0,1.0
20213,11545,금천구,CS300032,가전제품,138.0,138.0,1.4,2.0,0.7,1.0,0.0
20213,11545,금천구,CS300031,가구,88.0,88.0,0.0,0.0,2.3,2.0,0.0
20213,11545,금천구,CS300030,중고가구,1.0,2.0,0.0,0.0,0.0,0.0,1.0
20213,11545,금천구,CS300029,애완동물,53.0,54.0,5.6,3.0,1.9,1.0,1.0
20213,11545,금천구,CS300028,화초,57.0,58.0,0.0,0.0,3.4,2.0,1.0
20213,11545,금천구,CS300027,섬유제품,75.0,75.0,1.3,1.0,1.3,1.0,0.0
20213,11545,금천구,CS300026,완구,29.0,29.0,0.0,0.0,0.0,0.0,0.0
20213,11545,금천구,CS300025,자전거 및 기타운송장비,23.0,23.0,4.3,1.0,0.0,0.0,0.0
20213,11545,금천구,CS300024,운동/경기용품,160.0,161.0,3.1,5.0,2.5,4.0,1.0
20213,11545,금천구,CS300023,미용재료,44.0,44.0,0.0,0.0,0.0,0.0,0.0
20213,11545,금천구,CS300022,화장품,629.0,662.0,2.6,17.0,3.0,20.0,33.0
20213,11545,금천구,CS300021,문구,153.0,167.0,2.4,4.0,1.8,3.0,14.0
20213,11545,금천구,CS300020,서적,149.0,149.0,2.7,4.0,0.0,0.0,0.0
20213,11545,금천구,CS300019,의료기기,98.0,98.0,2.0,2.0,2.0,2.0,0.0
20213,11545,금천구,CS300018,의약품,243.0,251.0,3.2,8.0,2.4,6.0,8.0
20213,11545,금천구,CS300017,시계및귀금속,64.0,69.0,1.4,1.0,1.4,1.0,5.0
20213,11545,금천구,CS300016,안경,33.0,45.0,6.7,3.0,0.0,0.0,12.0
20213,11545,금천구,CS300015,가방,78.0,78.0,1.3,1.0,0.0,0.0,0.0
20213,11545,금천구,CS300014,신발,118.0,120.0,2.5,3.0,2.5,3.0,2.0
20213,11545,금천구,CS300013,유아의류,118.0,118.0,1.7,2.0,0.8,1.0,0.0
20213,11545,금천구,CS300012,한복점,9.0,9.0,0.0,0.0,0.0,0.0,0.0
20213,11545,금천구,CS300011,일반의류,1223.0,1225.0,2.4,29.0,2.7,33.0,2.0
20213,11545,금천구,CS300010,반찬가게,286.0,287.0,3.8,11.0,1.7,5.0,1.0
20213,11545,금천구,CS300009,청과상,134.0,134.0,3.7,5.0,4.5,6.0,0.0
20213,11545,금천구,CS300008,수산물판매,111.0,111.0,1.8,2.0,0.0,0.0,0.0
20213,11545,금천구,CS300007,육류판매,443.0,445.0,1.6,7.0,1.1,5.0,2.0
20213,11545,금천구,CS300006,미곡판매,60.0,60.0,3.3,2.0,0.0,0.0,0.0
20213,11545,금천구,CS300005,주류도매,26.0,26.0,0.0,0.0,0.0,0.0,0.0
20213,11545,금천구,CS300004,핸드폰,182.0,182.0,3.3,6.0,2.7,5.0,0.0
20213,11545,금천구,CS300003,컴퓨터및주변장치판매,620.0,620.0,1.3,8.0,0.6,4.0,0.0
20213,11545,금천구,CS300002,편의점,14.0,332.0,5.7,19.0,2.7,9.0,318.0
20213,11545,금천구,CS300001,슈퍼마켓,363.0,373.0,1.3,5.0,2.1,8.0,10.0
20213,11545,금천구,CS200047,가정용품임대,35.0,35.0,5.7,2.0,0.0,0.0,0.0
20213,11545,금천구,CS200046,의류임대,9.0,9.0,0.0,0.0,0.0,0.0,0.0
20213,11545,금천구,CS200045,비디오/서적임대,3.0,3.0,0.0,0.0,0.0,0.0,0.0
20213,11545,금천구,CS200044,여행사,141.0,141.0,2.1,3.0,0.0,0.0,0.0
20213,11545,금천구,CS200043,건축물청소,133.0,133.0,4.5,6.0,0.0,0.0,0.0
20213,11545,금천구,CS200042,통번역서비스,57.0,57.0,3.5,2.0,0.0,0.0,0.0
20213,11545,금천구,CS200041,사진관,67.0,67.0,0.0,0.0,1.5,1.0,0.0
20213,11545,금천구,CS200040,녹음실,9.0,9.0,0.0,0.0,0.0,0.0,0.0
20213,11545,금천구,CS200039,DVD방,2.0,2.0,50.0,1.0,0.0,0.0,0.0
20213,11545,금천구,CS200038,독서실,32.0,38.0,7.9,3.0,7.9,3.0,6.0
20213,11545,금천구,CS200037,노래방,196.0,200.0,2.0,4.0,3.0,6.0,4.0
20213,11545,금천구,CS200036,고시원,9.0,9.0,0.0,0.0,0.0,0.0,0.0
20213,11545,금천구,CS200035,게스트하우스,3.0,3.0,0.0,0.0,0.0,0.0,0.0
20213,11545,금천구,CS200034,여관,73.0,74.0,0.0,0.0,0.0,0.0,1.0
20213,11545,금천구,CS200033,부동산중개업,980.0,980.0,2.9,28.0,1.5,15.0,0.0
20213,11545,금천구,CS200032,가전제품수리,95.0,95.0,4.2,4.0,1.1,1.0,0.0
20213,11545,금천구,CS200031,세탁소,108.0,133.0,7.5,10.0,0.0,0.0,25.0
20213,11545,금천구,CS200030,피부관리실,87.0,87.0,8.0,7.0,4.6,4.0,0.0
20213,11545,금천구,CS200029,네일숍,89.0,92.0,2.2,2.0,0.0,0.0,3.0
20213,11545,금천구,CS200028,미용실,455.0,489.0,2.0,10.0,1.4,7.0,34.0
20213,11545,금천구,CS200027,모터사이클수리,17.0,17.0,0.0,0.0,5.9,1.0,0.0
20213,11545,금천구,CS200026,자동차미용,42.0,44.0,4.5,2.0,0.0,0.0,2.0
20213,11545,금천구,CS200025,자동차수리,138.0,146.0,2.1,3.0,2.1,3.0,8.0
20213,11545,금천구,CS200024,스포츠클럽,49.0,54.0,3.7,2.0,0.0,0.0,5.0
20213,11545,금천구,CS200023,통신기기수리,35.0,35.0,5.7,2.0,5.7,2.0,0.0
20213,11545,금천구,CS200022,복권방,28.0,28.0,3.6,1.0,0.0,0.0,0.0
20213,11545,금천구,CS200021,기타오락장,24.0,28.0,3.6,1.0,3.6,1.0,4.0
20213,11545,금천구,CS200020,전자게임장,16.0,16.0,12.5,2.0,6.3,1.0,0.0
20213,11545,금천구,CS200019,PC방,36.0,40.0,0.0,0.0,2.5,1.0,4.0
20213,11545,금천구,CS200018,볼링장,6.0,6.0,0.0,0.0,16.7,1.0,0.0
20213,11545,금천구,CS200017,골프연습장,31.0,32.0,9.4,3.0,3.1,1.0,1.0
20213,11545,금천구,CS200016,당구장,96.0,98.0,3.1,3.0,3.1,3.0,2.0
20213,11545,금천구,CS200015,세무사사무소,239.0,239.0,1.7,4.0,0.0,0.0,0.0
20213,11545,금천구,CS200014,회계사사무소,36.0,36.0,0.0,0.0,2.8,1.0,0.0
20213,11545,금천구,CS200013,기타법무서비스,53.0,53.0,5.7,3.0,0.0,0.0,0.0
20213,11545,금천구,CS200012,법무사사무소,39.0,39.0,2.6,1.0,2.6,1.0,0.0
20213,11545,금천구,CS200011,변리사사무소,38.0,38.0,0.0,0.0,2.6,1.0,0.0
20213,11545,금천구,CS200010,변호사사무소,13.0,13.0,0.0,0.0,0.0,0.0,0.0
20213,11545,금천구,CS200009,동물병원,15.0,16.0,0.0,0.0,0.0,0.0,1.0
20213,11545,금천구,CS200008,한의원,73.0,73.0,1.4,1.0,1.4,1.0,0.0
20213,11545,금천구,CS200007,치과의원,108.0,108.0,1.9,2.0,1.9,2.0,0.0
20213,11545,금천구,CS200006,일반의원,166.0,167.0,3.6,6.0,1.8,3.0,1.0
20213,11545,금천구,CS200005,스포츠 강습,94.0,98.0,5.1,5.0,1.0,1.0,4.0
20213,11545,금천구,CS200004,컴퓨터학원,9.0,9.0,0.0,0.0,0.0,0.0,0.0
20213,11545,금천구,CS200003,예술학원,157.0,163.0,3.1,5.0,1.8,3.0,6.0
20213,11545,금천구,CS200002,외국어학원,41.0,49.0,2.0,1.0,4.1,2.0,8.0
20213,11545,금천구,CS200001,일반교습학원,202.0,220.0,4.1,9.0,0.5,1.0,18.0
20213,11545,금천구,CS100010,커피-음료,283.0,476.0,6.1,29.0,3.6,17.0,193.0
20213,11545,금천구,CS100009,호프-간이주점,221.0,249.0,1.6,4.0,6.0,15.0,28.0
20213,11545,금천구,CS100008,분식전문점,244.0,329.0,3.0,10.0,3.0,10.0,85.0
20213,11545,금천구,CS100007,치킨전문점,68.0,177.0,5.6,10.0,5.1,9.0,109.0
20213,11545,금천구,CS100006,패스트푸드점,68.0,130.0,4.6,6.0,3.1,4.0,62.0
20213,11545,금천구,CS100005,제과점,65.0,101.0,5.0,5.0,2.0,2.0,36.0
20213,11545,금천구,CS100004,양식음식점,87.0,102.0,7.8,8.0,2.9,3.0,15.0
20213,11545,금천구,CS100003,일식음식점,86.0,109.0,6.4,7.0,4.6,5.0,23.0
20213,11545,금천구,CS100002,중식음식점,182.0,194.0,6.7,13.0,2.1,4.0,12.0
20213,11545,금천구,CS100001,한식음식점,1586.0,1793.0,3.3,59.0,2.3,42.0,207.0
20213,11530,구로구,CS300043,전자상거래업,2478.0,2486.0,12.5,310.0,0.8,20.0,8.0
20213,11530,구로구,CS300042,주유소,43.0,43.0,0.0,0.0,2.3,1.0,0.0
20213,11530,구로구,CS300041,예술품,16.0,16.0,0.0,0.0,0.0,0.0,0.0
20213,11530,구로구,CS300040,재생용품 판매점,72.0,72.0,1.4,1.0,2.8,2.0,0.0
20213,11530,구로구,CS300039,모터사이클및부품,21.0,21.0,0.0,0.0,0.0,0.0,0.0
20213,11530,구로구,CS300038,자동차부품,130.0,131.0,0.0,0.0,2.3,3.0,1.0
20213,11530,구로구,CS300037,중고차판매,9.0,9.0,11.1,1.0,11.1,1.0,0.0
20213,11530,구로구,CS300036,조명용품,2677.0,2678.0,1.1,29.0,0.8,22.0,1.0
20213,11530,구로구,CS300035,인테리어,243.0,244.0,2.5,6.0,1.2,3.0,1.0
20213,11530,구로구,CS300034,악기,13.0,13.0,0.0,0.0,0.0,0.0,0.0
20213,11530,구로구,CS300033,철물점,196.0,196.0,0.5,1.0,2.6,5.0,0.0
20213,11530,구로구,CS300032,가전제품,243.0,245.0,1.6,4.0,2.0,5.0,2.0
20213,11530,구로구,CS300031,가구,114.0,114.0,2.6,3.0,0.0,0.0,0.0
20213,11530,구로구,CS300030,중고가구,5.0,5.0,0.0,0.0,0.0,0.0,0.0
20213,11530,구로구,CS300029,애완동물,48.0,48.0,2.1,1.0,2.1,1.0,0.0
20213,11530,구로구,CS300028,화초,108.0,108.0,1.9,2.0,3.7,4.0,0.0
20213,11530,구로구,CS300027,섬유제품,106.0,107.0,0.0,0.0,0.9,1.0,1.0
20213,11530,구로구,CS300026,완구,42.0,45.0,8.9,4.0,0.0,0.0,3.0
20213,11530,구로구,CS300025,자전거 및 기타운송장비,36.0,36.0,2.8,1.0,0.0,0.0,0.0
20213,11530,구로구,CS300024,운동/경기용품,111.0,112.0,3.6,4.0,1.8,2.0,1.0
20213,11530,구로구,CS300023,미용재료,91.0,92.0,0.0,0.0,1.1,1.0,1.0
20213,11530,구로구,CS300022,화장품,675.0,712.0,4.8,34.0,2.8,20.0,37.0
20213,11530,구로구,CS300021,문구,146.0,162.0,0.6,1.0,2.5,4.0,16.0
20213,11530,구로구,CS300020,서적,149.0,153.0,2.0,3.0,0.0,0.0,4.0
